playerID,seasonAssists,seasonGameTypeId,seasonGamesPlayed,seasonGoals,seasonLeagueAbbrev,seasonPIM,seasonPoints,seasonSeason,seasonTeamName,seasonWins,seasonLosses,seasonGAA,seasonSavePct,seasonOTLosses,seasonShotsAgainst,seasonShutouts,seasonGoalsAgainst,seasonTimeOnIce,seasonTies
8484268,,2,3,,WJC-20 D1A,,,20182019,Belarus U20,1,1,2.56,0.881,,59,0,7,164:13,
8484268,,2,42,,Belarus,,,20182019,Team Belarus U20,5,28,3.8,0.891,0,1167,0,127,2003:45,
8484268,,3,4,,Belarus,,,20182019,Team Belarus U20,0,4,5.11,0.863,0,124,0,17,199:45,
8484268,,2,6,,KHL,,,20192020,Dinamo Minsk,2,2,3.64,0.868,0,136,0,18,296:28,
8484268,,2,3,,WJC-20 D1A,,,20192020,Belarus U20,1,1,3.42,0.875,,64,0,8,140:13,
8484268,,2,12,,Belarus,,,20192020,Dinamo-Molodechno,7,5,1.93,0.922,,245,1,19,591:00,
8484268,,3,2,,Belarus,,,20192020,Dinamo-Molodechno,1,1,4.29,0.87,,23,0,3,42:00,
8484268,,2,3,,KHL,,,20202021,Dinamo Minsk,0,3,2.71,0.897,0,78,0,8,176:58,
8484268,,2,28,,Belarus,,,20202021,Dinamo-Molodechno,16,12,2.16,0.916,,711,3,60,1669:00,
8484268,,3,4,,Belarus,,,20202021,Dinamo-Molodechno,2,2,2.49,0.926,,121,0,9,217:00,
8484268,,2,34,,HockeyAllsvenskan,,,20212022,Södertälje SK,11,21,3.27,0.899,,1048,1,106,1946:55,
8484268,,3,6,,HockeyAllsvenskan,,,20212022,Södertälje SK,4,2,1.57,0.951,,204,2,10,382:33,
8484268,,2,45,,HockeyAllsvenskan,,,20222023,Södertälje SK,28,17,2.1,0.924,,1223,4,93,2652:53,
8484268,,3,6,,HockeyAllsvenskan,,,20222023,Södertälje SK,2,4,2.43,0.92,,187,0,15,370:30,
8484268,,2,35,,AHL,,,20232024,Abbotsford Canucks,20,13,2.83,0.905,1,1007,0,96,2038:31,
8484268,0,2,2,0,NHL,0,,20242025,Vancouver Canucks,1,1,2.151823,0.884615,0,26,0,3,83:39,
8484268,,2,36,,AHL,,,20242025,Abbotsford Canucks,20,14,2.66,0.902,2,924,4,91,2052:13,
8484268,,3,1,,AHL,,,20242025,Abbotsford Canucks,0,1,2.68,0.913,2,23,0,2,44:45,
8484271,21,2,25,25,ALLIANCE U18,11,46,20172018,London Jr. Knights U18 AAA,,,,,,,,,,
8484271,4,3,7,3,ALLIANCE U18,0,7,20172018,London Jr. Knights U18 AAA,,,,,,,,,,
8484271,12,2,31,7,GOJHL,4,19,20182019,London Nationals,,,,,,,,,,
8484271,14,2,16,4,GOJHL,10,18,20182019,Komoka Kings,,,,,,,,,,
8484271,4,3,12,4,GOJHL,4,8,20182019,Komoka Kings,,,,,,,,,,
8484271,9,2,19,8,AJHL,4,17,20192020,Brooks Bandits,,,,,,,,,,
8484271,8,2,37,5,BCHL,14,13,20192020,Prince George Spruce Kings,,,,,,,,,,
8484271,8,2,20,5,AJHL,2,13,20202021,Brooks Bandits,,,,,,,,,,
8484271,82,2,60,57,AJHL,38,139,20212022,Brooks Bandits,,,,,,,,,,
8484271,19,3,13,10,AJHL,20,29,20212022,Brooks Bandits,,,,,,,,,,
8484271,4,2,4,1,AHL,0,5,20222023,Charlotte Checkers,,,,,,,,,,
8484271,36,2,39,13,NCAA,14,49,20222023,Western Michigan Univ.,,,,,,,,,,
8484271,1,3,3,1,AHL,2,2,20222023,Charlotte Checkers,,,,,,,,,,
8484271,11,2,37,8,AHL,16,19,20232024,Charlotte Checkers,,,,,,,,,,
8484271,8,2,16,7,AHL,2,15,20242025,Charlotte Checkers,,,,,,,,,,
8484275,117,2,62,122,VIBHL,,239,20132014,Cowichan Valley Capitals U15 A1,,,,,,,,,,
8484275,1,2,1,0,BCHL,0,1,20142015,Cowichan Valley Capitals,,,,,,,,,,
8484275,25,2,40,21,BCEHL U18,24,46,20142015,South Island Royals U18 AAA,,,,,,,,,,
8484275,0,3,1,0,BCEHL U18,0,0,20142015,South Island Royals U18 AAA,,,,,,,,,,
8484275,1,2,5,0,BCHL,0,1,20152016,Cowichan Valley Capitals,,,,,,,,,,
8484275,24,2,36,34,CSSHL U18,32,58,20152016,Shawnigan Lake School U18 Prep,,,,,,,,,,
8484275,0,3,3,3,CSSHL U18,4,3,20152016,Shawnigan Lake School U18 Prep,,,,,,,,,,
8484275,18,2,56,13,BCHL,25,31,20162017,Powell River Kings,,,,,,,,,,
8484275,4,3,11,2,BCHL,6,6,20162017,Powell River Kings,,,,,,,,,,
8484275,38,2,58,29,BCHL,22,67,20172018,Powell River Kings,,,,,,,,,,
8484275,9,3,16,11,BCHL,6,20,20172018,Powell River Kings,,,,,,,,,,
8484275,4,2,15,11,BCHL,4,15,20182019,Powell River Kings,,,,,,,,,,
8484275,3,3,12,4,BCHL,2,7,20182019,Powell River Kings,,,,,,,,,,
8484275,10,2,27,7,NCAA,4,17,20192020,Cornell Univ.,,,,,,,,,,
8484275,9,2,26,14,NCAA,6,23,20212022,Cornell Univ.,,,,,,,,,,
8484275,17,2,34,11,NCAA,8,28,20222023,Cornell Univ.,,,,,,,,,,
8484275,1,2,2,0,AHL,0,1,20222023,Texas Stars,,,,,,,,,,
8484275,3,2,30,1,AHL,6,4,20232024,Texas Stars,,,,,,,,,,
8484275,0,3,7,0,AHL,2,0,20232024,Texas Stars,,,,,,,,,,
8484275,20,2,47,20,ECHL,30,40,20242025,Kalamazoo Wings,,,,,,,,,,
8484275,0,2,4,2,AHL,4,2,20242025,Abbotsford Canucks,,,,,,,,,,
8484276,31,2,51,32,U15 A1,22,63,20142015,Victoria Racquet Club U15 A1,,,,,,,,,,
8484276,14,2,40,9,BCEHL U18,44,23,20152016,North Island Silvertips U18 AAA,,,,,,,,,,
8484276,0,2,10,0,BCHL,0,0,20162017,Alberni Valley Bulldogs,,,,,,,,,,
8484276,18,2,37,22,BCEHL U18,36,40,20162017,North Island Silvertips U18 AAA,,,,,,,,,,
8484276,22,2,58,20,BCHL,24,42,20172018,Alberni Valley Bulldogs,,,,,,,,,,
8484276,2,3,7,0,BCHL,4,2,20172018,Alberni Valley Bulldogs,,,,,,,,,,
8484276,32,2,57,20,BCHL,49,52,20182019,Alberni Valley Bulldogs,,,,,,,,,,
8484276,2,3,4,1,BCHL,0,3,20182019,Alberni Valley Bulldogs,,,,,,,,,,
8484276,7,2,34,10,NCAA,35,17,20192020,Canisius College,,,,,,,,,,
8484276,9,2,17,9,NCAA,4,18,20202021,Canisius College,,,,,,,,,,
8484276,15,2,30,11,NCAA,20,26,20212022,Canisius College,,,,,,,,,,
8484276,20,2,42,16,NCAA,30,36,20222023,Canisius College,,,,,,,,,,
8484276,0,2,2,0,AHL,0,0,20222023,Texas Stars,,,,,,,,,,
8484276,18,2,48,24,ECHL,30,42,20232024,Idaho Steelheads,,,,,,,,,,
8484276,0,2,19,4,AHL,8,4,20232024,Texas Stars,,,,,,,,,,
8484276,5,3,10,4,ECHL,6,9,20232024,Idaho Steelheads,,,,,,,,,,
8484276,30,2,53,19,ECHL,24,49,20242025,Utah Grizzlies,,,,,,,,,,
8484276,0,2,13,0,AHL,6,0,20242025,Colorado Eagles,,,,,,,,,,
8484280,18,2,32,10,T1EHL 18U,22,28,20162017,Belle Tire 18U AAA,,,,,,,,,,
8484280,1,2,7,2,NAHL,0,3,20162017,Amarillo Bulls,,,,,,,,,,
8484280,1,3,4,2,T1EHL 18U,4,3,20162017,Belle Tire 18U AAA,,,,,,,,,,
8484280,23,2,59,17,USHL,22,40,20172018,Omaha Lancers,,,,,,,,,,
8484280,1,3,4,2,USHL,2,3,20172018,Omaha Lancers,,,,,,,,,,
8484280,10,2,16,8,USHL,6,18,20182019,Omaha Lancers,,,,,,,,,,
8484280,26,2,36,13,USHL,14,39,20182019,Tri-City Storm,,,,,,,,,,
8484280,1,3,6,4,USHL,6,5,20182019,Tri-City Storm,,,,,,,,,,
8484280,8,2,28,5,NCAA,19,13,20202021,Minnesota State Univ. (Mankato),,,,,,,,,,
8484280,31,2,44,13,NCAA,20,44,20212022,Minnesota State Univ. (Mankato),,,,,,,,,,
8484280,19,2,39,9,NCAA,15,28,20222023,Minnesota State Univ. (Mankato),,,,,,,,,,
8484280,2,2,3,1,AHL,0,3,20222023,Lehigh Valley Phantoms,,,,,,,,,,
8484280,0,3,3,0,AHL,0,0,20222023,Lehigh Valley Phantoms,,,,,,,,,,
8484280,12,2,57,6,AHL,43,18,20232024,Lehigh Valley Phantoms,,,,,,,,,,
8484280,2,3,6,0,AHL,12,2,20232024,Lehigh Valley Phantoms,,,,,,,,,,
8484280,9,2,61,10,AHL,30,19,20242025,Lehigh Valley Phantoms,,,,,,,,,,
8484287,0,2,2,0,QC Int PW,0,0,20132014,St. Louis Jr. Blues,,,,,,,,,,
8484287,4,2,11,3,T1EHL 14U,4,7,20152016,St. Louis AAA Blues 14U,,,,,,,,,,
8484287,0,3,4,2,T1EHL 14U,0,2,20152016,St. Louis AAA Blues 14U,,,,,,,,,,
8484287,8,2,32,4,T1EHL 16U,8,12,20162017,St. Louis AAA Blues 16U AAA,,,,,,,,,,
8484287,0,3,4,0,T1EHL 16U,4,0,20162017,St. Louis AAA Blues 16U AAA,,,,,,,,,,
8484287,0,2,1,0,USHL,0,0,20172018,Tri-City Storm,,,,,,,,,,
8484287,22,2,36,7,T1EHL 16U,10,29,20172018,St. Louis AAA Blues 16U AAA,,,,,,,,,,
8484287,1,2,5,1,USA-S16,,2,20172018,Team Grey,,,,,,,,,,
8484287,11,2,14,10,USHS-MO,16,21,20172018,Westminster Christian Acad,,,,,,,,,,
8484287,7,3,6,4,USHS-MO,0,11,20172018,Westminster Christian Acad,,,,,,,,,,
8484287,5,2,48,1,USHL,31,6,20182019,Tri-City Storm,,,,,,,,,,
8484287,1,2,5,0,USA-S17,0,1,20182019,Team Kelly,,,,,,,,,,
8484287,1,3,6,0,USHL,2,1,20182019,Tri-City Storm,,,,,,,,,,
8484287,10,2,48,8,USHL,16,18,20192020,Tri-City Storm,,,,,,,,,,
8484287,19,2,52,14,USHL,54,33,20202021,Tri-City Storm,,,,,,,,,,
8484287,1,3,3,1,USHL,2,2,20202021,Tri-City Storm,,,,,,,,,,
8484287,12,2,36,4,NCAA,2,16,20212022,Ohio State Univ.,,,,,,,,,,
8484287,0,2,5,1,NHL,0,1,20222023,Vancouver Canucks,,,,,,,,,,
8484287,12,2,39,9,NCAA,8,21,20222023,Ohio State Univ.,,,,,,,,,,
8484287,0,2,1,0,NHL,0,0,20232024,Vancouver Canucks,,,,,,,,,,
8484287,13,2,57,4,AHL,16,17,20232024,Abbotsford Canucks,,,,,,,,,,
8484287,1,3,6,0,AHL,2,1,20232024,Abbotsford Canucks,,,,,,,,,,
8484287,20,2,67,6,AHL,16,26,20242025,Abbotsford Canucks,,,,,,,,,,
8484287,1,3,12,1,AHL,2,2,20242025,Abbotsford Canucks,,,,,,,,,,
8484290,,2,18,,ALLIANCE U16,,,20172018,Sun County Panthers U16 AAA,,,,,,,,,,
8484290,,3,8,,ALLIANCE U16,,,20172018,Sun County Panthers U16 AAA,,,,,,,,,,
8484290,,2,1,,GOJHL,,,20182019,Leamington Flyers,0,0,3.94,0.857,0,14,0,2,30:28,
8484290,,2,17,,ALLIANCE U18,,,20182019,Windsor Jr. Spitfires U18 AAA,,,1.96,,,,2,33,1010:00,
8484290,,3,7,,ALLIANCE U18,,,20182019,Windsor Jr. Spitfires U18 AAA,,,3.05,,,,0,20,394:00,
8484290,,2,13,,OHL,,,20192020,Owen Sound Attack,6,4,2.88,0.909,1,363,1,33,687:08,
8484290,,2,45,,OHL,,,20212022,Owen Sound Attack,24,13,3.01,0.901,5,1274,3,126,2510:57,
8484290,,3,7,,OHL,,,20212022,Owen Sound Attack,3,4,3.02,0.925,0,267,1,20,396:44,
8484290,,2,35,,OHL,,,20222023,Owen Sound Attack,14,16,3.96,0.873,2,979,0,124,1879:46,
8484290,,3,1,,OHL,,,20222023,Owen Sound Attack,0,0,4.5,0.88,0,25,0,3,40:00,
8484290,,2,18,,USports,,,20232024,Dalhousie Univ.,3,14,5.47,0.868,0,666,,88,965:56,
8484290,,2,15,,USports,,,20242025,Dalhousie Univ.,2,11,5.28,0.887,0,604,,68,773:14,
8484292,,2,25,,ALLIANCE U16,,,20172018,Waterloo Wolves U16 AAA,,,,,,,,,,
8484292,,3,8,,ALLIANCE U16,,,20172018,Waterloo Wolves U16 AAA,,,,,,,,,,
8484292,,2,28,,GOJHL,,,20182019,Kitchener-Waterloo Siskins,19,7,2.69,0.915,0,845,2,72,1608:07,
8484292,,3,27,,GOJHL,,,20182019,Kitchener-Waterloo Siskins,20,6,2.85,0.909,0,814,1,74,1555:26,
8484292,,2,2,,OHL,,,20192020,London Knights,1,1,2.86,0.867,0,30,0,4,83:59,
8484292,,2,26,,GOJHL,,,20192020,St. Thomas Stars,8,16,4.59,0.874,1,905,0,114,1490:22,
8484292,,2,3,,OHL,,,20212022,London Knights,0,2,3.03,0.91,0,67,0,6,118:57,
8484292,,2,26,,OHL,,,20212022,Windsor Spitfires,19,3,3.34,0.882,2,702,0,83,1492:30,
8484292,,3,22,,OHL,,,20212022,Windsor Spitfires,12,6,2.77,0.904,2,595,1,57,1233:02,
8484292,,2,33,,OHL,,,20222023,Windsor Spitfires,17,11,4.44,0.868,4,1034,0,137,1849:47,
8484292,,3,3,,OHL,,,20222023,Windsor Spitfires,0,2,3.45,0.886,0,70,0,8,138:57,
8484292,,2,7,,USports,,,20232024,Univ. of Waterloo,2,5,3.06,0.906,0,,0,20,392:31,
8484292,,2,19,,USports,,,20242025,Univ. of Waterloo,10,8,2.18,0.941,1,706,3,42,1153:56,
8484292,,3,2,,USports,,,20242025,Univ. of Waterloo,0,1,4.49,0.89,1,91,0,10,133:31,
8484293,,2,15,,QM15AAA E,,,20132014,Lac St-Louis Lions M15 AAA E,,,1.86,,,,,,,
8484293,,3,1,,QM15AAA E,,,20132014,Lac St-Louis Lions M15 AAA E,,,0.0,1.0,,,,,,
8484293,,2,20,,QM15AAA E,,,20142015,Lac St-Louis Lions M15 AAA E,13,6,1.9,,2,,2,39,921:00,
8484293,,3,1,,QM15AAA E,,,20142015,Lac St-Louis Lions M15 AAA E,0,1,5.0,,0,,0,5,45:00,
8484293,,2,28,,QM18AAA,,,20152016,Lac St-Louis Lions,,,3.21,0.89,,,,,,
8484293,,3,1,,QM18AAA,,,20152016,Lac St-Louis Lions,,,0.0,1.0,,,,,,
8484293,,2,18,,CCHL,,,20162017,Brockville Braves,8,8,2.54,0.926,1,581,1,43,1017:17,
8484293,,3,1,,CCHL,,,20162017,Brockville Braves,0,0,2.45,0.933,0,15,0,1,24:29,
8484293,,2,6,,CCHL,,,20172018,Brockville Braves,2,4,3.15,0.911,0,214,0,19,362:00,
8484293,,2,24,,NCDC,,,20172018,Boston Jr. Bruins,,,2.48,0.93,,,,,,
8484293,,3,6,,NCDC,,,20172018,Boston Jr. Bruins,,,2.33,0.928,,,,,,
8484293,,2,36,,NCDC,,,20182019,Boston Jr. Bruins,23,10,2.48,0.929,1,1196,3,85,2054:00,
8484293,,3,8,,NCDC,,,20182019,Boston Jr. Bruins,6,1,1.62,0.949,1,255,2,13,482:00,
8484293,,2,37,,BCHL,,,20192020,Penticton Vees,25,8,2.19,0.918,2,960,5,79,2165:07,
8484293,,3,5,,BCHL,,,20192020,Penticton Vees,4,0,1.96,0.921,2,127,0,10,305:32,
8484293,,2,2,,NCAA,,,20202021,Quinnipiac Univ.,0,0,0.0,1.0,0,12,0,0,32:09,
8484293,,2,31,,NCAA,,,20212022,Quinnipiac Univ.,22,5,1.17,0.939,2,595,11,36,1842:00,
8484293,,2,41,,NCAA,,,20222023,Quinnipiac Univ.,34,4,1.49,0.931,3,866,10,60,2417:00,
8484293,0,2,1,0,NHL,0,,20232024,Carolina Hurricanes,0,0,0.0,1.0,0,1,0,0,12:46,
8484293,,2,34,,ECHL,,,20232024,Norfolk Admirals,18,11,2.99,0.889,3,873,2,97,1944:16,
8484293,,3,10,,ECHL,,,20232024,Norfolk Admirals,5,4,3.04,0.888,1,276,0,31,612:04,
8484293,0,2,1,0,NHL,0,,20242025,Carolina Hurricanes,0,0,7.317073,0.857143,0,7,0,1,8:12,
8484293,,2,4,,AHL,,,20242025,Chicago Wolves,1,2,3.93,0.846,1,104,0,16,244:29,
8484293,,2,27,,ECHL,,,20242025,Bloomington Bison,12,12,2.59,0.921,1,832,3,66,1530:13,
8484297,,2,19,,SMAAAHL,,,20142015,Notre Dame Hounds U18 AAA,,,2.4,0.913,,,,,,
8484297,,3,2,,SMAAAHL,,,20142015,Notre Dame Hounds U18 AAA,,,3.58,0.877,,,,,,
8484297,,2,27,,SMAAAHL,,,20152016,Notre Dame Hounds U18 AAA,,,2.52,0.918,,,,,,
8484297,,3,7,,SMAAAHL,,,20152016,Notre Dame Hounds U18 AAA,,,3.17,0.892,,,,,,
8484297,,2,33,,BCHL,,,20162017,Coquitlam Express,5,24,5.11,0.883,0,1368,1,160,1879:34,
8484297,,2,12,,BCHL,,,20172018,Coquitlam Express,1,9,3.94,0.905,0,484,0,46,700:54,
8484297,,2,16,,BCHL,,,20172018,Salmon Arm Silverbacks,8,5,3.32,0.889,0,406,1,45,813:04,
8484297,,3,2,,BCHL,,,20172018,Salmon Arm Silverbacks,0,1,5.77,0.877,0,65,0,8,83:14,
8484297,,2,4,,NCAA,,,20182019,Robert Morris Univ.,0,1,6.29,0.821,0,28,0,5,47:41,
8484297,,2,5,,NCAA,,,20192020,Robert Morris Univ.,1,3,3.56,0.891,1,119,0,13,219:06,
8484297,,2,2,,NCAA,,,20202021,Robert Morris Univ.,1,0,3.35,0.846,0,26,0,4,71:35,
8484297,,2,19,,NCAA III,,,20212022,Curry College,12,5,2.14,0.918,2,490,1,40,1119:58,
8484297,,3,2,,NCAA III,,,20212022,Curry College,1,1,1.43,0.949,2,58,0,3,125:50,
8484297,,2,27,,NCAA III,,,20222023,Curry College,20,6,1.92,0.935,1,802,3,52,1622:32,
8484297,,2,6,,ECHL,,,20232024,South Carolina Stingrays,3,1,2.92,0.866,0,97,0,13,266:59,
8484297,,2,1,,SPHL,,,20232024,Pensacola Ice Flyers,0,1,9.15,0.75,0,16,0,4,26:14,
8484297,,2,1,,SPHL,,,20242025,Pensacola Ice Flyers,0,0,3.0,0.929,0,14,0,1,20:00,
8484297,,2,1,,SPHL,,,20242025,Macon Mayhem,0,0,4.55,0.889,0,18,0,2,26:23,
8484297,,2,2,,SPHL,,,20242025,Evansville Thunderbolts,0,0,3.88,0.906,0,32,0,3,46:23,
8484297,,2,1,,SPHL,,,20242025,Quad City Storm,0,1,11.23,0.7,0,10,0,3,16:02,
8484298,,2,18,,QM15AAA E,,,20142015,CCL Dynamiques M15 AAA E,6,8,2.2,,4,,5,35,715:00,
8484298,,2,19,,QM15AAA E,,,20152016,CCL Dynamiques M15 AAA E,0,15,2.47,,3,,0,47,794:00,
8484298,,3,5,,QM15AAA E,,,20152016,CCL Dynamiques M15 AAA E,3,2,1.2,,0,,2,6,305:00,
8484298,,2,1,,QM18AAA,,,20162017,Coll. Charles-Lemoy. Riverains,,,9.52,0.333,,,,,,
8484298,,2,16,,QM17AAA,,,20162017,CCL Dynamiques M17 AAA,7,6,1.93,,1,,3,29,789:00,
8484298,,2,21,,QM18AAA,,,20172018,Jonquière Élites,,,3.01,0.904,,,,,,
8484298,,3,3,,QM18AAA,,,20172018,Jonquière Élites,,,4.18,0.828,,,,,,
8484298,,2,24,,QJHL,,,20182019,Valleyfield Braves,12,13,3.83,0.888,,,,90,1410:00,
8484298,,3,7,,QJHL,,,20182019,Valleyfield Braves,1,6,4.41,0.888,,,,29,395:00,
8484298,,2,8,,QMJHL,,,20192020,Rouyn-Noranda Huskies,4,3,2.24,0.932,0,251,0,17,456:16,
8484298,,2,20,,QCHL,,,20192020,Cégep de L'Abitibi-Témiscamingue,4,13,3.2,0.896,0,680,0,64,1069:00,
8484298,,2,27,,QMJHL,,,20202021,Rouyn-Noranda Huskies,13,11,3.16,0.907,2,842,2,78,1480:11,
8484298,,3,3,,QMJHL,,,20202021,Rouyn-Noranda Huskies,0,2,3.02,0.901,1,91,0,9,178:34,
8484298,,2,47,,QMJHL,,,20212022,Rouyn-Noranda Huskies,24,18,2.69,0.918,5,1505,5,124,2762:58,
8484298,,3,3,,QMJHL,,,20212022,Rouyn-Noranda Huskies,0,2,3.43,0.902,1,112,0,11,192:17,
8484298,,2,22,,USports,,,20222023,Univ. of New Brunswick,18,4,1.59,0.933,0,526,,35,1319:07,
8484298,,3,7,,USports,,,20222023,Univ. of New Brunswick,5,2,2.51,0.885,0,156,,18,430:20,
8484298,,2,16,,USports,,,20232024,Univ. of New Brunswick,16,0,1.87,0.916,0,358,,30,963:32,
8484298,,3,2,,USports,,,20232024,Univ. of New Brunswick,2,0,1.5,0.935,0,46,,3,120:00,
8484298,,2,23,,USports,,,20242025,Univ. of New Brunswick,21,2,1.48,0.926,0,459,,34,1380:22,
8484298,,3,5,,USports,,,20242025,Univ. of New Brunswick,5,0,1.8,0.916,0,107,,9,300:00,
8484300,4,2,32,2,USHS-Prep,,6,20142015,Kimball Union Academy,,,,,,,,,,
8484300,20,2,35,13,USHS-Prep,,33,20152016,Kimball Union Academy,,,,,,,,,,
8484300,4,2,12,3,18U AAA,,7,20152016,New Hampshire Avalanche 18U AAA,,,,,,,,,,
8484300,32,2,39,19,USHS-Prep,,51,20162017,Kimball Union Academy,,,,,,,,,,
8484300,13,2,14,9,MHSL U18,10,22,20162017,Boston Jr. Bruins 18U AAA 2,,,,,,,,,,
8484300,0,2,1,0,BCHL,0,0,20172018,Chilliwack Chiefs,,,,,,,,,,
8484300,21,2,44,14,BCHL,20,35,20172018,West Kelowna Warriors,,,,,,,,,,
8484300,0,3,4,2,BCHL,0,2,20172018,West Kelowna Warriors,,,,,,,,,,
8484300,4,2,38,5,NCAA,10,9,20182019,Quinnipiac Univ.,,,,,,,,,,
8484300,1,2,28,4,NCAA,4,5,20192020,Quinnipiac Univ.,,,,,,,,,,
8484300,11,2,26,5,NCAA,0,16,20202021,Quinnipiac Univ.,,,,,,,,,,
8484300,13,2,42,14,NCAA,10,27,20212022,Quinnipiac Univ.,,,,,,,,,,
8484300,12,2,41,10,NCAA,16,22,20222023,Quinnipiac Univ.,,,,,,,,,,
8484300,0,2,1,1,AHL,0,1,20222023,Tucson Roadrunners,,,,,,,,,,
8484302,6,2,28,13,AYHL 13U,8,19,20122013,New Jersey Rockets 13U AAA,,,,,,,,,,
8484302,4,2,28,14,AYHL 14U,4,18,20132014,New Jersey Rockets 14U AAA,,,,,,,,,,
8484302,22,2,29,25,AYHL 16U,8,47,20142015,New Jersey Rockets 16U AAA 2,,,,,,,,,,
8484302,1,2,3,0,EJEPL 18U,0,1,20142015,Jersey Wildcats 18U AA,,,,,,,,,,
8484302,9,2,14,27,AYHL 16U,10,36,20152016,New Jersey Rockets 16U AAA 2,,,,,,,,,,
8484302,2,3,4,4,AYHL 16U,0,6,20152016,New Jersey Rockets 16U AAA 2,,,,,,,,,,
8484302,20,2,44,31,EHL,14,51,20162017,New Jersey Rockets,,,,,,,,,,
8484302,22,2,18,15,USPHL 18U,10,37,20162017,New Jersey Rockets 18U AAA,,,,,,,,,,
8484302,9,3,6,4,EHL,2,13,20162017,New Jersey Rockets,,,,,,,,,,
8484302,2,3,3,4,USPHL 18U,2,6,20162017,New Jersey Rockets 18U AAA,,,,,,,,,,
8484302,0,2,6,0,USHL,2,0,20172018,Dubuque Fighting Saints,,,,,,,,,,
8484302,25,2,41,16,NAHL,18,41,20172018,Odessa Jackalopes,,,,,,,,,,
8484302,0,3,3,1,NAHL,0,1,20172018,Odessa Jackalopes,,,,,,,,,,
8484302,27,2,57,30,USHL,10,57,20182019,Des Moines Buccaneers,,,,,,,,,,
8484302,5,2,6,0,WJAC-19,0,5,20182019,USA U19,,,,,,,,,,
8484302,2,3,5,4,USHL,0,6,20182019,Des Moines Buccaneers,,,,,,,,,,
8484302,18,2,33,6,NCAA,10,24,20192020,UMass-Lowell,,,,,,,,,,
8484302,5,2,19,8,NCAA,10,13,20202021,UMass-Lowell,,,,,,,,,,
8484302,10,2,24,7,NCAA,4,17,20212022,Boston Univ.,,,,,,,,,,
8484302,31,2,39,16,NCAA,6,47,20222023,Boston Univ.,,,,,,,,,,
8484302,28,2,38,13,ECHL,12,41,20232024,Reading Royals,,,,,,,,,,
8484302,2,2,13,0,AHL,2,2,20232024,Lehigh Valley Phantoms,,,,,,,,,,
8484302,22,2,54,19,ECHL,8,41,20242025,Reading Royals,,,,,,,,,,
8484302,0,2,6,0,AHL,0,0,20242025,Lehigh Valley Phantoms,,,,,,,,,,
8484302,1,3,4,0,ECHL,0,1,20242025,Reading Royals,,,,,,,,,,
8484304,10,2,26,4,Latvia U16,12,14,20112012,Tukums U17,,,,,,,,,,
8484304,11,2,19,8,Latvia U18,6,19,20122013,Tukums U18,,,,,,,,,,
8484304,19,2,27,11,Jugend-BL,32,30,20132014,Augsburger EV U18,,,,,,,,,,
8484304,1,2,4,1,Junioren-BL,2,2,20132014,Augsburger EV U20,,,,,,,,,,
8484304,0,3,6,1,Jugend-BL,4,1,20132014,Augsburger EV U18,,,,,,,,,,
8484304,14,2,20,5,DNL2,14,19,20142015,Augsburger EV U19,,,,,,,,,,
8484304,0,2,1,0,KHL,0,0,20152016,Dinamo Riga,,,,,,,,,,
8484304,1,2,5,0,WJC-20 D1A,2,1,20152016,Latvia U20,,,,,,,,,,
8484304,4,2,4,1,JCWC,2,5,20152016,HK Riga,,,,,,,,,,
8484304,11,2,36,7,MHL,24,18,20152016,HK Riga,,,,,,,,,,
8484304,3,2,21,2,KHL,6,5,20162017,Dinamo Riga,,,,,,,,,,
8484304,2,2,7,0,WC,4,2,20162017,Latvia,,,,,,,,,,
8484304,4,2,4,2,JCWC,2,6,20162017,HK Riga,,,,,,,,,,
8484304,9,2,30,3,MHL,24,12,20162017,HK Riga,,,,,,,,,,
8484304,3,2,28,2,KHL,4,5,20172018,Dinamo Riga,,,,,,,,,,
8484304,1,2,5,1,WC,0,2,20172018,Latvia,,,,,,,,,,
8484304,1,2,2,0,Latvia,2,1,20172018,Liepaja,,,,,,,,,,
8484304,10,2,37,1,KHL,16,11,20182019,Dinamo Riga,,,,,,,,,,
8484304,1,2,7,0,WC,4,1,20182019,Latvia,,,,,,,,,,
8484304,8,2,48,5,KHL,20,13,20192020,Dinamo Riga,,,,,,,,,,
8484304,12,2,48,5,Czechia,18,17,20202021,HC Litvinov,,,,,,,,,,
8484304,2,2,7,0,WC,4,2,20202021,Latvia,,,,,,,,,,
8484304,0,3,3,0,Czechia,2,0,20202021,HC Litvinov,,,,,,,,,,
8484304,14,2,42,9,Czechia,22,23,20212022,HC Litvinov,,,,,,,,,,
8484304,3,2,4,0,OG,0,3,20212022,Latvia,,,,,,,,,,
8484304,2,2,3,0,OGQ,0,2,20212022,Latvia,,,,,,,,,,
8484304,24,2,50,11,Czechia,22,35,20222023,Bili Tygri Liberec,,,,,,,,,,
8484304,2,2,10,0,WC,4,2,20222023,Latvia,,,,,,,,,,
8484304,6,3,10,1,Czechia,4,7,20222023,Bili Tygri Liberec,,,,,,,,,,
8484304,2,2,26,1,NHL,8,3,20232024,Florida Panthers,,,,,,,,,,
8484304,18,2,37,3,AHL,31,21,20232024,Charlotte Checkers,,,,,,,,,,
8484304,14,2,76,4,NHL,27,18,20242025,Florida Panthers,,,,,,,,,,
8484304,3,2,3,1,OGQ,2,4,20242025,Latvia,,,,,,,,,,
